age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,campaign,pdays,previous,poutcome,y,had_previous_contact,campaign_log,previous_log
37,management,married,tertiary,no,-113,yes,no,unknown,29,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
30,management,married,tertiary,no,942,no,no,cellular,2,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
33,services,divorced,secondary,no,327,yes,no,unknown,7,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
47,self-employed,married,tertiary,no,-80,yes,no,cellular,6,feb,3,270,2,failure,no,1,1.3862943611198906,1.0986122886681098
35,blue-collar,divorced,secondary,no,105,yes,yes,unknown,28,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
27,admin.,married,secondary,no,31,yes,yes,cellular,28,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,blue-collar,married,secondary,no,1985,yes,no,unknown,2,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
69,retired,married,secondary,no,21446,no,no,telephone,15,apr,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
58,admin.,married,secondary,no,4348,yes,no,cellular,23,jun,4,141,1,other,yes,1,1.6094379124341003,0.6931471805599453
37,management,married,tertiary,no,578,yes,no,cellular,8,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
55,management,married,secondary,no,566,yes,no,cellular,17,apr,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
47,unemployed,divorced,secondary,no,947,no,no,cellular,5,feb,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
30,technician,married,unknown,yes,-315,yes,no,unknown,8,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,self-employed,single,secondary,no,766,yes,no,cellular,7,may,2,304,4,failure,no,1,1.0986122886681098,1.6094379124341003
30,blue-collar,single,unknown,no,0,yes,no,unknown,19,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
25,management,single,tertiary,no,145,no,no,cellular,7,aug,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
35,services,married,unknown,no,2,no,no,unknown,16,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
36,technician,married,unknown,no,88,yes,yes,unknown,4,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
31,self-employed,single,secondary,no,0,no,yes,telephone,6,feb,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
51,unemployed,divorced,secondary,no,-56,yes,no,cellular,19,nov,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
25,blue-collar,married,secondary,no,77,yes,no,unknown,19,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
55,technician,married,secondary,no,726,yes,no,unknown,16,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
23,blue-collar,single,secondary,no,5145,yes,no,unknown,30,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
32,self-employed,married,secondary,no,329,yes,no,telephone,15,may,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
30,services,single,secondary,no,187,yes,no,unknown,23,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
39,blue-collar,married,unknown,no,295,yes,no,cellular,3,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
29,services,single,unknown,no,-70,yes,yes,cellular,12,may,1,356,1,failure,no,1,0.6931471805599453,0.6931471805599453
31,blue-collar,married,secondary,no,33,no,no,unknown,4,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
47,blue-collar,married,unknown,no,170,yes,no,cellular,12,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
42,management,married,tertiary,no,4617,yes,no,cellular,31,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
35,management,married,tertiary,no,362,no,no,cellular,12,aug,8,-1,0,no_previous_contact,no,0,2.1972245773362196,0.0
53,technician,married,tertiary,no,2557,no,no,cellular,29,jul,4,182,7,success,no,1,1.6094379124341003,2.0794415416798357
67,retired,married,primary,no,2391,no,no,cellular,28,jun,6,186,10,other,yes,1,1.9459101490553132,2.3978952727983707
34,blue-collar,married,secondary,no,175,yes,no,cellular,14,may,2,364,2,failure,no,1,1.0986122886681098,1.0986122886681098
75,retired,married,secondary,no,3771,no,no,telephone,15,apr,1,181,2,success,yes,1,0.6931471805599453,1.0986122886681098
28,technician,single,secondary,no,390,no,yes,cellular,23,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
27,management,single,tertiary,no,497,no,no,cellular,5,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
28,services,single,secondary,no,217,yes,no,cellular,9,feb,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
43,management,married,tertiary,no,79,no,no,cellular,26,may,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
83,retired,married,tertiary,no,6236,no,no,cellular,12,oct,1,62,3,failure,no,1,0.6931471805599453,1.3862943611198906
46,technician,married,secondary,no,-337,yes,no,unknown,27,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,admin.,single,secondary,no,98,yes,no,unknown,5,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
37,admin.,married,secondary,no,0,yes,no,unknown,20,jun,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
79,retired,married,secondary,no,2354,no,no,telephone,7,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
39,self-employed,married,secondary,no,81,no,yes,cellular,23,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
49,technician,divorced,tertiary,no,917,no,no,cellular,11,aug,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
53,management,married,tertiary,no,1624,no,no,cellular,11,nov,3,97,7,success,yes,1,1.3862943611198906,2.0794415416798357
30,self-employed,married,tertiary,no,543,yes,yes,unknown,4,jun,6,-1,0,no_previous_contact,yes,0,1.9459101490553132,0.0
36,management,married,tertiary,no,64,no,no,cellular,16,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
59,management,single,tertiary,no,7668,no,no,cellular,5,aug,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,technician,single,unknown,no,365,no,no,unknown,4,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
34,housemaid,married,primary,no,326,no,no,cellular,8,aug,7,-1,0,no_previous_contact,no,0,2.0794415416798357,0.0
50,management,married,tertiary,no,258,no,no,cellular,12,aug,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
45,blue-collar,married,unknown,no,2056,no,yes,unknown,11,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
39,self-employed,married,secondary,no,1304,yes,yes,cellular,7,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
36,blue-collar,married,secondary,no,-147,yes,no,unknown,8,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
54,self-employed,married,secondary,no,203,yes,no,telephone,7,jul,8,-1,0,no_previous_contact,no,0,2.1972245773362196,0.0
35,management,married,tertiary,no,16,no,no,cellular,19,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
44,blue-collar,married,secondary,no,0,no,no,cellular,30,jul,2,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
35,admin.,married,secondary,no,8652,yes,no,unknown,24,jun,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
35,technician,single,tertiary,no,2453,yes,no,cellular,13,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
29,blue-collar,married,secondary,no,832,yes,no,unknown,16,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
29,admin.,divorced,tertiary,yes,0,no,yes,cellular,9,jul,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
54,admin.,divorced,unknown,no,0,no,no,cellular,14,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
44,blue-collar,married,secondary,no,1087,yes,no,unknown,19,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
31,management,married,secondary,no,2019,no,no,unknown,7,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
51,blue-collar,married,primary,no,3844,no,no,cellular,15,mar,2,215,1,other,no,1,1.0986122886681098,0.6931471805599453
27,self-employed,single,secondary,no,923,no,no,cellular,5,feb,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
48,technician,married,secondary,no,6376,yes,no,cellular,18,nov,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
61,retired,married,secondary,no,938,no,no,cellular,15,oct,2,92,5,success,no,1,1.0986122886681098,1.791759469228055
56,management,married,tertiary,no,1631,yes,no,cellular,15,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
48,housemaid,single,secondary,no,71,no,no,cellular,28,aug,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
24,services,single,secondary,no,638,yes,yes,cellular,7,may,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
42,management,married,tertiary,no,0,yes,no,unknown,6,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
51,blue-collar,married,secondary,no,328,no,no,unknown,4,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
34,technician,married,secondary,no,0,yes,no,cellular,29,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
57,blue-collar,married,primary,no,52,yes,no,unknown,5,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
35,management,married,tertiary,no,2793,no,no,cellular,20,nov,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
57,retired,single,tertiary,no,842,no,no,cellular,13,aug,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
41,technician,divorced,secondary,no,52,no,no,cellular,20,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
47,technician,divorced,secondary,no,22,no,no,cellular,18,may,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
51,blue-collar,married,primary,no,3185,yes,no,cellular,20,nov,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
53,admin.,married,secondary,no,1228,yes,yes,cellular,8,feb,2,188,1,success,no,1,1.0986122886681098,0.6931471805599453
55,management,divorced,tertiary,no,5399,no,yes,cellular,30,apr,1,28,3,failure,no,1,0.6931471805599453,1.3862943611198906
32,management,married,tertiary,no,440,no,no,cellular,5,aug,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
36,management,divorced,tertiary,no,-978,yes,no,cellular,13,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
37,blue-collar,divorced,primary,no,511,yes,no,telephone,11,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
43,management,married,secondary,no,-26,yes,no,unknown,16,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
33,services,married,secondary,no,847,yes,no,unknown,2,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
40,technician,married,secondary,no,-357,yes,no,cellular,16,jul,4,-1,0,no_previous_contact,yes,0,1.6094379124341003,0.0
34,management,single,tertiary,no,26575,no,no,cellular,18,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,admin.,married,secondary,no,684,yes,no,cellular,20,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
55,management,married,tertiary,no,2960,yes,no,cellular,31,aug,1,98,11,other,no,1,0.6931471805599453,2.4849066497880004
60,services,married,primary,no,0,no,no,cellular,27,aug,9,-1,0,no_previous_contact,no,0,2.302585092994046,0.0
36,blue-collar,married,secondary,no,1797,yes,yes,cellular,17,nov,1,181,2,failure,no,1,0.6931471805599453,1.0986122886681098
33,management,married,tertiary,no,4728,no,no,cellular,14,aug,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
56,admin.,divorced,primary,no,0,no,yes,cellular,10,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
43,blue-collar,married,primary,no,61,yes,no,unknown,7,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
86,retired,married,primary,no,1255,no,no,cellular,14,oct,2,92,4,success,no,1,1.0986122886681098,1.6094379124341003
32,blue-collar,married,secondary,no,1780,yes,yes,unknown,3,jun,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
43,blue-collar,married,unknown,no,175,no,no,cellular,7,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
58,admin.,divorced,secondary,no,0,yes,no,cellular,2,feb,1,229,5,other,no,1,0.6931471805599453,1.791759469228055
56,blue-collar,single,secondary,no,663,no,yes,cellular,8,jul,3,-1,0,no_previous_contact,yes,0,1.3862943611198906,0.0
36,blue-collar,married,secondary,no,406,yes,no,unknown,8,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
54,technician,divorced,secondary,no,2868,no,no,cellular,18,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,self-employed,married,unknown,no,2094,no,no,cellular,8,jun,6,-1,0,no_previous_contact,yes,0,1.9459101490553132,0.0
49,admin.,married,secondary,no,2116,no,no,cellular,8,aug,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
29,blue-collar,single,secondary,no,322,no,no,unknown,14,jun,1,96,6,other,yes,1,0.6931471805599453,1.9459101490553132
45,technician,married,secondary,no,-149,yes,no,cellular,14,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
36,housemaid,married,secondary,no,205,yes,no,telephone,18,nov,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
42,services,married,primary,no,2567,yes,no,unknown,19,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
37,services,divorced,secondary,no,532,yes,no,unknown,11,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
38,technician,married,secondary,no,922,yes,yes,cellular,17,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
32,technician,married,secondary,no,255,no,yes,cellular,25,aug,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
40,services,single,secondary,yes,-306,yes,no,unknown,23,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
38,technician,single,secondary,no,1255,yes,no,cellular,6,may,1,170,4,failure,no,1,0.6931471805599453,1.6094379124341003
52,blue-collar,married,secondary,no,633,yes,no,cellular,14,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,management,single,tertiary,no,524,yes,yes,unknown,29,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
28,management,single,tertiary,no,187,yes,no,cellular,22,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
43,management,married,tertiary,no,46,no,no,cellular,27,aug,8,-1,0,no_previous_contact,no,0,2.1972245773362196,0.0
34,technician,married,secondary,no,1057,no,yes,cellular,27,aug,10,-1,0,no_previous_contact,no,0,2.3978952727983707,0.0
50,blue-collar,married,secondary,no,326,no,no,cellular,28,aug,9,-1,0,no_previous_contact,no,0,2.302585092994046,0.0
48,technician,married,secondary,no,3069,no,no,cellular,4,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
32,blue-collar,married,primary,no,1,yes,no,cellular,11,may,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
25,admin.,single,secondary,no,1,yes,yes,unknown,12,may,12,-1,0,no_previous_contact,no,0,2.5649493574615367,0.0
36,blue-collar,married,primary,no,287,yes,no,unknown,30,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
31,self-employed,single,secondary,no,1086,no,no,cellular,20,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
35,management,divorced,tertiary,no,771,yes,yes,cellular,19,nov,1,93,5,failure,no,1,0.6931471805599453,1.791759469228055
37,management,single,tertiary,no,600,yes,no,cellular,17,nov,2,196,1,failure,no,1,1.0986122886681098,0.6931471805599453
38,management,single,tertiary,no,673,yes,no,unknown,7,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
29,services,married,secondary,no,68,no,no,unknown,20,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
46,admin.,married,secondary,no,1804,no,no,cellular,11,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
57,entrepreneur,married,tertiary,no,7699,no,yes,cellular,16,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
59,management,single,tertiary,no,911,no,yes,unknown,5,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
51,blue-collar,married,primary,no,201,yes,no,cellular,17,jul,2,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
51,services,married,unknown,no,7175,no,no,cellular,28,aug,14,-1,0,no_previous_contact,no,0,2.70805020110221,0.0
54,services,married,secondary,no,-165,no,yes,unknown,3,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,technician,single,tertiary,no,645,yes,no,cellular,6,may,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
55,retired,married,secondary,no,1,yes,no,telephone,7,may,2,360,6,other,no,1,1.0986122886681098,1.9459101490553132
56,blue-collar,married,primary,no,246,yes,no,unknown,23,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
34,services,married,secondary,no,-85,yes,no,cellular,8,may,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
35,self-employed,divorced,secondary,no,3443,no,no,cellular,30,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
24,student,single,secondary,no,228,no,no,cellular,2,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
33,technician,married,tertiary,no,-258,no,no,cellular,8,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
33,student,single,unknown,no,5969,no,no,cellular,4,sep,2,127,8,failure,no,1,1.0986122886681098,2.1972245773362196
28,blue-collar,single,secondary,no,1112,yes,no,unknown,16,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,housemaid,married,secondary,no,7317,yes,no,cellular,13,may,1,370,1,failure,no,1,0.6931471805599453,0.6931471805599453
55,entrepreneur,divorced,tertiary,no,1730,no,no,cellular,22,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
33,services,married,secondary,no,387,yes,no,cellular,7,apr,2,138,2,failure,no,1,1.0986122886681098,1.0986122886681098
32,management,married,tertiary,no,4,no,no,cellular,22,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
49,entrepreneur,married,tertiary,no,384,no,no,unknown,11,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
35,management,married,tertiary,no,0,yes,yes,cellular,25,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
37,admin.,married,secondary,no,176,yes,no,cellular,5,may,2,347,1,failure,no,1,1.0986122886681098,0.6931471805599453
37,technician,single,secondary,no,61,yes,no,unknown,19,may,8,-1,0,no_previous_contact,no,0,2.1972245773362196,0.0
54,services,married,tertiary,no,0,no,no,cellular,28,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
36,blue-collar,married,secondary,no,0,no,no,unknown,8,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
34,blue-collar,married,primary,no,5299,yes,no,unknown,26,jun,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
33,blue-collar,married,primary,no,1209,yes,no,cellular,16,apr,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,admin.,divorced,secondary,no,2717,no,no,unknown,9,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
49,management,married,tertiary,no,735,yes,no,unknown,13,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
55,blue-collar,married,secondary,no,2059,yes,no,cellular,11,may,1,259,4,failure,no,1,0.6931471805599453,1.6094379124341003
40,blue-collar,married,secondary,no,1074,yes,no,cellular,9,apr,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
37,technician,married,tertiary,no,7,yes,yes,cellular,31,jul,10,-1,0,no_previous_contact,no,0,2.3978952727983707,0.0
57,management,married,secondary,no,287,no,yes,cellular,5,feb,1,8,2,other,no,1,0.6931471805599453,1.0986122886681098
32,blue-collar,divorced,secondary,no,-15,yes,yes,cellular,11,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
56,retired,married,secondary,no,654,no,yes,cellular,7,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
29,entrepreneur,married,secondary,no,926,yes,no,cellular,15,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
38,services,single,tertiary,no,323,yes,no,unknown,19,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
31,management,married,tertiary,no,0,yes,no,cellular,14,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,management,single,tertiary,no,1348,yes,no,unknown,20,jun,19,-1,0,no_previous_contact,no,0,2.995732273553991,0.0
37,technician,single,tertiary,no,1661,no,no,cellular,19,aug,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
31,management,single,tertiary,no,0,no,no,cellular,21,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,2,182,6,success,yes,1,1.0986122886681098,1.9459101490553132
25,student,single,secondary,no,8,no,no,cellular,22,apr,2,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,nov,1,144,5,failure,no,1,0.6931471805599453,1.791759469228055
34,management,single,tertiary,no,1350,yes,no,unknown,21,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
29,blue-collar,married,secondary,no,658,yes,no,cellular,24,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
48,blue-collar,married,primary,no,2642,yes,no,unknown,8,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
30,management,married,tertiary,no,623,yes,no,unknown,29,may,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
31,management,married,tertiary,no,792,no,no,cellular,20,aug,14,-1,0,no_previous_contact,yes,0,2.70805020110221,0.0
25,student,single,secondary,no,154,no,no,cellular,2,sep,1,183,3,success,yes,1,0.6931471805599453,1.3862943611198906
56,blue-collar,married,primary,no,826,yes,no,cellular,21,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
48,admin.,married,secondary,no,1403,no,no,cellular,7,aug,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,admin.,married,primary,no,429,no,no,unknown,29,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
25,student,single,secondary,no,2975,no,no,cellular,2,sep,2,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
49,technician,divorced,secondary,no,-54,yes,yes,cellular,25,jul,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
55,admin.,married,secondary,no,6207,yes,no,unknown,26,jun,5,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
29,management,divorced,tertiary,no,415,yes,yes,unknown,28,may,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
31,admin.,single,secondary,no,0,no,no,unknown,19,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
53,admin.,divorced,secondary,no,-112,no,no,unknown,19,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
47,blue-collar,married,secondary,no,737,no,yes,cellular,31,jul,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
51,housemaid,married,primary,no,30,yes,no,cellular,14,jul,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
42,unemployed,divorced,secondary,no,193,yes,no,unknown,26,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
43,management,married,tertiary,no,5523,no,no,unknown,11,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
27,technician,single,tertiary,no,434,yes,no,unknown,13,jan,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
30,technician,married,tertiary,no,0,no,no,cellular,21,aug,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
50,blue-collar,married,primary,no,953,yes,no,cellular,13,may,1,364,2,failure,no,1,0.6931471805599453,1.0986122886681098
60,housemaid,married,primary,no,182,no,no,cellular,27,oct,2,76,3,failure,no,1,1.0986122886681098,1.3862943611198906
47,entrepreneur,married,unknown,yes,-1445,yes,no,unknown,12,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
32,technician,married,secondary,no,0,yes,no,unknown,23,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
35,housemaid,single,secondary,no,1015,yes,no,unknown,5,jun,2,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
38,student,single,unknown,no,444,no,no,cellular,8,mar,3,206,6,success,no,1,1.3862943611198906,1.9459101490553132
52,admin.,married,secondary,no,146,yes,yes,cellular,13,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
38,technician,married,secondary,no,0,yes,no,cellular,4,aug,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
40,technician,divorced,secondary,no,300,yes,yes,cellular,17,apr,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
24,student,single,primary,no,474,no,no,cellular,30,apr,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
28,services,married,secondary,no,72,no,yes,cellular,10,jul,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
52,management,married,tertiary,no,3163,no,no,cellular,25,aug,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
37,admin.,single,tertiary,no,2505,no,no,cellular,7,aug,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
39,blue-collar,married,primary,no,1473,yes,no,unknown,19,jun,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
56,housemaid,married,secondary,no,594,yes,yes,unknown,25,jun,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
35,management,single,tertiary,no,-289,yes,no,unknown,21,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
54,retired,married,primary,no,11,yes,yes,cellular,18,aug,10,-1,0,no_previous_contact,no,0,2.3978952727983707,0.0
34,management,married,tertiary,no,786,yes,yes,cellular,18,nov,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
56,services,married,secondary,no,1989,no,no,cellular,3,feb,2,281,2,failure,yes,1,1.0986122886681098,1.0986122886681098
30,management,married,secondary,no,-397,yes,no,unknown,27,may,3,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
28,admin.,single,secondary,no,-281,yes,no,cellular,8,may,4,340,4,other,no,1,1.6094379124341003,1.6094379124341003
46,entrepreneur,married,primary,no,829,no,yes,telephone,21,nov,7,-1,0,no_previous_contact,no,0,2.0794415416798357,0.0
60,retired,married,secondary,no,78,no,yes,unknown,27,jun,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
44,management,divorced,tertiary,no,1379,yes,no,unknown,30,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
34,unemployed,married,secondary,no,200,yes,no,unknown,26,may,6,-1,0,no_previous_contact,no,0,1.9459101490553132,0.0
46,self-employed,married,tertiary,no,2421,no,no,cellular,11,aug,4,-1,0,no_previous_contact,no,0,1.6094379124341003,0.0
53,management,married,tertiary,no,3911,yes,yes,unknown,30,may,2,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
38,technician,married,secondary,no,581,yes,no,unknown,6,may,1,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,unemployed,married,secondary,no,234,no,no,cellular,22,aug,1,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
