age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,campaign,pdays,previous,poutcome,y,had_previous_contact,campaign_log,previous_log
43,management,single,tertiary,no,2574,yes,no,cellular,26,feb,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
50,services,married,secondary,no,414,yes,no,unknown,26,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
60,entrepreneur,single,tertiary,no,3356,no,no,unknown,16,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
44,services,single,tertiary,no,3576,no,no,cellular,4,feb,4,100,1,success,no,1,0.6931471805599453,0.6931471805599453
47,self-employed,married,tertiary,no,378,yes,no,unknown,6,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
56,technician,married,secondary,no,338,yes,no,unknown,7,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
49,services,single,secondary,no,0,yes,no,cellular,6,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
43,technician,single,secondary,no,1844,yes,no,cellular,7,apr,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
54,blue-collar,married,secondary,no,284,no,yes,cellular,14,jul,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
53,blue-collar,married,primary,no,30954,no,no,unknown,20,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
44,management,married,tertiary,no,404,yes,no,cellular,7,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,blue-collar,single,primary,no,0,yes,yes,cellular,22,jul,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
74,retired,married,secondary,no,6764,yes,no,unknown,13,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
50,admin.,married,secondary,no,380,yes,no,unknown,20,may,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
61,blue-collar,married,secondary,no,2240,no,yes,unknown,19,jun,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
47,blue-collar,single,secondary,no,464,no,no,unknown,13,dec,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
39,student,single,unknown,no,0,no,no,cellular,4,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
69,management,married,tertiary,no,2706,yes,no,unknown,27,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
57,self-employed,married,tertiary,no,3864,yes,no,unknown,16,may,35,-1,0,no_previous_contact,no,0,3.49650756146648,0.0
57,management,married,tertiary,no,4274,no,no,cellular,19,aug,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
64,services,single,secondary,no,616,yes,no,unknown,4,jun,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
43,admin.,single,secondary,no,1298,yes,no,cellular,25,jul,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
49,unemployed,married,tertiary,no,0,no,no,cellular,8,aug,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
68,retired,married,secondary,no,272,no,no,unknown,16,jun,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
67,housemaid,married,primary,no,620,no,yes,unknown,12,jun,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
74,retired,married,primary,no,348,yes,yes,unknown,26,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
50,technician,married,secondary,no,3414,yes,no,unknown,2,jun,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
53,blue-collar,single,primary,no,-10,yes,no,unknown,21,may,15,-1,0,no_previous_contact,no,0,2.5649493574615367,0.0
52,admin.,divorced,secondary,no,3066,yes,no,cellular,21,nov,7,-1,0,no_previous_contact,yes,0,1.6094379124341005,0.0
44,student,single,secondary,no,3558,no,no,cellular,4,jun,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
59,management,divorced,tertiary,no,192,no,no,cellular,25,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
47,blue-collar,married,secondary,no,272,no,no,cellular,16,nov,4,188,3,success,yes,1,0.6931471805599453,1.3862943611198906
56,management,married,tertiary,no,3470,yes,no,cellular,21,nov,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
50,technician,single,tertiary,no,5300,no,no,cellular,25,aug,11,-1,0,no_previous_contact,no,0,2.19722457733622,0.0
61,admin.,married,secondary,no,10338,no,no,cellular,22,jul,17,-1,0,no_previous_contact,no,0,2.70805020110221,0.0
51,technician,married,secondary,no,12768,yes,yes,cellular,18,nov,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
74,retired,divorced,unknown,no,-98,yes,no,unknown,13,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
67,blue-collar,married,secondary,no,-34,yes,no,unknown,8,may,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
43,technician,single,tertiary,no,2160,yes,no,cellular,18,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
57,services,married,secondary,no,0,yes,no,cellular,13,may,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
53,blue-collar,married,secondary,no,388,yes,no,cellular,17,apr,7,340,7,failure,no,1,1.6094379124341005,2.079441541679836
48,technician,single,secondary,no,40,yes,no,cellular,7,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
85,retired,divorced,secondary,no,9144,no,no,cellular,8,jul,14,162,5,failure,no,1,2.4849066497880004,1.791759469228055
51,technician,divorced,secondary,no,1112,yes,no,cellular,18,nov,6,189,1,failure,no,1,1.3862943611198906,0.6931471805599453
38,services,single,unknown,no,30,yes,no,cellular,15,may,5,364,2,other,no,1,1.0986122886681098,1.0986122886681098
48,management,single,tertiary,no,746,no,yes,cellular,27,jul,4,180,4,failure,yes,1,0.6931471805599453,1.6094379124341005
74,technician,married,primary,no,8486,yes,no,unknown,29,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
74,admin.,married,primary,no,8774,yes,no,telephone,16,jul,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
52,management,married,tertiary,no,330,no,no,cellular,24,aug,4,83,1,other,no,1,0.6931471805599453,0.6931471805599453
52,management,married,tertiary,no,128,no,no,cellular,7,may,4,295,1,failure,no,1,0.6931471805599453,0.6931471805599453
67,housemaid,divorced,secondary,no,668,yes,no,unknown,17,jun,12,-1,0,no_previous_contact,no,0,2.302585092994046,0.0
48,technician,married,unknown,no,2900,no,no,cellular,27,apr,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,entrepreneur,single,secondary,no,950,no,no,cellular,25,jul,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
56,technician,married,secondary,no,1186,no,no,cellular,29,aug,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
65,services,married,secondary,no,1922,no,yes,cellular,14,aug,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
49,self-employed,single,tertiary,no,3596,yes,no,cellular,13,may,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
74,retired,married,secondary,no,7624,yes,no,telephone,11,jul,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
46,admin.,single,secondary,no,2612,yes,no,unknown,28,may,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
65,management,divorced,tertiary,no,-796,yes,yes,cellular,21,jul,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
61,entrepreneur,married,secondary,no,0,no,yes,cellular,18,jul,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
65,blue-collar,married,secondary,no,0,no,no,cellular,30,jul,12,-1,0,no_previous_contact,no,0,2.302585092994046,0.0
65,services,married,secondary,no,1366,yes,yes,unknown,26,may,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
53,entrepreneur,married,secondary,no,4278,yes,no,unknown,9,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
71,management,married,primary,no,2344,no,no,unknown,9,jun,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
44,blue-collar,married,secondary,no,94,yes,yes,cellular,15,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,technician,single,secondary,no,3180,yes,no,cellular,9,apr,8,315,3,other,no,1,1.791759469228055,1.3862943611198906
45,admin.,single,secondary,no,774,yes,no,unknown,8,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
60,management,married,secondary,no,3092,no,no,telephone,21,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
53,technician,married,tertiary,no,1880,no,no,cellular,12,aug,10,-1,0,no_previous_contact,no,0,2.079441541679836,0.0
68,technician,married,secondary,no,390,yes,no,cellular,19,may,4,90,6,success,yes,1,0.6931471805599453,1.9459101490553128
42,technician,single,tertiary,no,1070,yes,no,unknown,6,jun,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
53,technician,divorced,tertiary,no,930,no,yes,cellular,28,jul,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
56,housemaid,married,primary,no,0,no,no,cellular,14,apr,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
85,retired,married,secondary,no,0,no,no,cellular,27,oct,4,92,5,success,yes,1,0.6931471805599453,1.791759469228055
50,management,married,tertiary,no,0,yes,no,cellular,21,jul,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
55,admin.,single,secondary,no,-454,yes,no,unknown,7,may,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
48,admin.,single,tertiary,no,1734,yes,no,cellular,14,apr,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
46,blue-collar,married,secondary,no,1114,yes,yes,unknown,27,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
52,technician,married,secondary,no,202,no,no,cellular,17,jul,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
72,housemaid,divorced,primary,no,984,no,no,telephone,21,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
64,technician,married,secondary,no,4994,yes,no,unknown,29,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
56,blue-collar,married,secondary,no,1802,yes,no,unknown,6,jun,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
58,admin.,married,secondary,no,1012,no,no,unknown,20,jun,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
61,admin.,divorced,primary,no,3614,yes,no,cellular,11,may,6,339,2,failure,no,1,1.3862943611198906,1.0986122886681098
73,management,married,primary,no,9700,no,no,cellular,7,jul,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
69,management,divorced,tertiary,no,2074,no,no,cellular,12,aug,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
62,management,single,tertiary,no,668,yes,no,cellular,28,jun,6,94,9,success,yes,1,1.3862943611198906,2.302585092994046
72,blue-collar,married,unknown,no,194,yes,no,unknown,16,may,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
71,management,single,tertiary,no,9084,no,no,unknown,12,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
74,retired,married,secondary,no,748,no,no,cellular,29,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
68,admin.,married,secondary,no,17784,yes,no,cellular,13,may,4,174,1,failure,no,1,0.6931471805599453,0.6931471805599453
49,technician,married,secondary,no,4934,no,no,cellular,3,feb,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
63,technician,divorced,tertiary,no,1814,no,yes,cellular,4,aug,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
53,blue-collar,married,secondary,no,1628,yes,no,cellular,4,feb,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
55,services,married,secondary,no,1148,yes,no,unknown,15,may,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
44,blue-collar,married,primary,no,1216,yes,no,unknown,9,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
57,technician,single,secondary,no,4072,yes,no,cellular,19,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
46,unemployed,married,secondary,no,62,yes,no,cellular,15,jul,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
67,self-employed,divorced,tertiary,no,21306,yes,no,cellular,18,nov,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,management,single,tertiary,no,2758,no,no,cellular,25,may,4,186,1,failure,yes,1,0.6931471805599453,0.6931471805599453
36,blue-collar,married,secondary,no,446,yes,no,unknown,27,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
57,blue-collar,married,primary,no,3040,yes,no,cellular,5,feb,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
43,technician,single,secondary,no,244,no,no,cellular,3,feb,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
55,blue-collar,married,unknown,no,1856,yes,no,cellular,17,apr,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
38,self-employed,single,tertiary,no,1560,no,no,cellular,16,sep,4,183,3,success,yes,1,0.6931471805599453,1.3862943611198906
51,management,married,tertiary,no,484,yes,no,cellular,14,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
41,management,single,tertiary,no,5384,no,no,unknown,28,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
69,entrepreneur,divorced,tertiary,no,41054,no,no,telephone,20,nov,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
53,management,married,tertiary,no,240,no,no,cellular,13,aug,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
54,housemaid,married,unknown,no,19432,no,no,unknown,20,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
49,technician,single,secondary,no,98,no,no,cellular,7,may,4,351,1,failure,no,1,0.6931471805599453,0.6931471805599453
46,blue-collar,married,secondary,no,-1234,yes,no,unknown,2,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
52,entrepreneur,married,unknown,no,1966,no,yes,unknown,5,jun,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
73,entrepreneur,married,secondary,no,992,no,no,cellular,22,apr,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
54,management,married,tertiary,no,7826,no,no,cellular,18,aug,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
44,blue-collar,married,secondary,no,428,yes,yes,unknown,25,jun,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
49,blue-collar,married,secondary,no,786,yes,no,cellular,5,may,12,-1,0,no_previous_contact,no,0,2.302585092994046,0.0
51,technician,married,tertiary,no,2218,no,no,cellular,13,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
47,blue-collar,married,primary,no,548,yes,no,unknown,9,may,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
66,blue-collar,married,primary,no,724,yes,no,cellular,4,feb,7,272,2,failure,no,1,1.6094379124341005,1.0986122886681098
44,housemaid,single,tertiary,no,4392,no,no,cellular,5,aug,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
61,self-employed,married,tertiary,no,-160,yes,no,unknown,12,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
47,technician,single,secondary,no,15116,yes,no,cellular,19,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
68,services,married,primary,no,1148,yes,no,unknown,20,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
86,retired,married,tertiary,no,1306,no,no,telephone,26,feb,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
49,technician,single,secondary,no,2182,yes,no,unknown,21,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
60,blue-collar,married,secondary,no,1206,no,no,cellular,22,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
63,management,divorced,tertiary,no,35928,yes,no,cellular,1,sep,4,98,5,success,yes,1,0.6931471805599453,1.791759469228055
47,technician,single,tertiary,no,1864,yes,no,cellular,16,apr,4,318,1,failure,yes,1,0.6931471805599453,0.6931471805599453
54,technician,married,unknown,no,1862,yes,no,cellular,4,feb,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
50,admin.,married,secondary,no,2690,yes,no,cellular,20,apr,4,271,1,failure,no,1,0.6931471805599453,0.6931471805599453
54,blue-collar,married,primary,no,4338,no,no,unknown,17,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
57,management,married,tertiary,no,9234,yes,no,cellular,31,jul,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
49,technician,single,tertiary,no,4094,yes,no,cellular,18,nov,5,113,5,failure,no,1,1.0986122886681098,1.791759469228055
67,technician,married,secondary,no,0,no,no,cellular,29,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
46,management,single,tertiary,no,7250,yes,no,cellular,19,nov,4,180,2,failure,no,1,0.6931471805599453,1.0986122886681098
62,admin.,married,secondary,no,1538,yes,no,cellular,13,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
79,management,married,tertiary,no,7902,no,no,cellular,29,oct,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
58,housemaid,married,secondary,no,10466,no,no,unknown,18,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
54,services,married,secondary,no,-808,yes,no,cellular,11,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,management,single,tertiary,no,1664,yes,no,cellular,20,apr,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
68,blue-collar,married,secondary,no,-324,yes,no,cellular,14,jul,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
49,blue-collar,married,secondary,no,246,yes,no,cellular,8,jul,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
49,technician,single,secondary,no,32,no,no,cellular,13,aug,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
58,management,married,tertiary,no,958,yes,no,cellular,6,feb,4,254,2,failure,no,1,0.6931471805599453,1.0986122886681098
66,services,married,secondary,no,288,no,yes,unknown,27,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
69,admin.,single,secondary,no,3916,no,no,telephone,29,jan,4,206,6,failure,no,1,0.6931471805599453,1.9459101490553128
86,retired,married,secondary,no,4128,no,no,cellular,9,aug,5,291,1,failure,no,1,1.0986122886681098,0.6931471805599453
50,blue-collar,married,secondary,no,418,yes,yes,telephone,28,jul,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
51,management,single,tertiary,no,26630,no,no,cellular,28,jul,11,-1,0,no_previous_contact,no,0,2.19722457733622,0.0
55,management,married,tertiary,no,40,yes,no,unknown,19,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
54,admin.,married,secondary,no,520,yes,no,cellular,17,apr,4,281,1,failure,no,1,0.6931471805599453,0.6931471805599453
52,management,married,tertiary,no,1800,yes,no,cellular,7,may,4,357,2,failure,no,1,0.6931471805599453,1.0986122886681098
47,blue-collar,married,secondary,no,1114,yes,yes,cellular,4,feb,5,253,1,failure,no,1,1.0986122886681098,0.6931471805599453
43,technician,single,secondary,no,1196,yes,no,cellular,2,mar,4,288,2,failure,yes,1,0.6931471805599453,1.0986122886681098
68,blue-collar,married,primary,yes,-924,no,no,cellular,29,jan,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
49,self-employed,single,tertiary,no,1386,yes,no,cellular,24,jul,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
59,blue-collar,married,secondary,no,8472,yes,no,cellular,4,may,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
51,technician,married,secondary,no,50,no,no,cellular,27,aug,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
44,services,single,secondary,no,894,yes,yes,unknown,4,jun,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
59,services,married,secondary,yes,-292,yes,no,cellular,11,jul,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
57,technician,married,secondary,no,1068,no,no,cellular,5,aug,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
66,housemaid,married,unknown,no,1638,no,no,unknown,11,jun,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
46,technician,married,secondary,no,596,no,no,cellular,22,aug,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
49,management,married,tertiary,no,0,no,yes,cellular,14,jul,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
52,management,single,secondary,no,0,yes,yes,cellular,2,apr,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
40,admin.,single,secondary,no,3742,no,no,cellular,8,sep,4,96,1,success,yes,1,0.6931471805599453,0.6931471805599453
48,entrepreneur,married,secondary,no,2068,yes,no,cellular,12,may,9,295,6,failure,no,1,1.9459101490553128,1.9459101490553128
68,technician,married,secondary,no,3670,yes,no,cellular,21,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
49,self-employed,single,tertiary,no,2544,yes,no,cellular,14,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
45,blue-collar,married,secondary,no,1826,yes,yes,cellular,19,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
44,admin.,married,secondary,no,1416,yes,no,unknown,4,jun,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
48,entrepreneur,married,primary,no,164,yes,no,cellular,18,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
60,technician,divorced,secondary,no,-714,yes,yes,cellular,18,may,4,355,2,failure,yes,1,0.6931471805599453,1.0986122886681098
45,technician,divorced,secondary,no,6056,yes,no,cellular,28,aug,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
60,self-employed,married,secondary,no,528,yes,no,cellular,8,may,4,360,2,failure,no,1,0.6931471805599453,1.0986122886681098
59,blue-collar,married,primary,no,1716,yes,no,unknown,21,may,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
45,blue-collar,married,secondary,no,7306,yes,yes,unknown,6,jun,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
44,management,single,tertiary,no,4688,yes,no,cellular,20,jul,4,133,2,failure,no,1,0.6931471805599453,1.0986122886681098
67,services,divorced,secondary,no,-114,no,no,cellular,5,feb,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
55,blue-collar,married,secondary,no,3108,yes,no,cellular,9,apr,5,331,1,failure,no,1,1.0986122886681098,0.6931471805599453
67,management,married,tertiary,no,1502,no,no,cellular,14,may,7,371,5,failure,no,1,1.6094379124341005,1.791759469228055
54,services,married,secondary,no,2734,yes,no,unknown,9,jun,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
60,blue-collar,married,secondary,no,666,no,yes,cellular,6,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,management,married,tertiary,no,1022,no,no,cellular,29,aug,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
51,services,married,secondary,no,786,yes,yes,unknown,21,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
62,blue-collar,married,primary,no,950,yes,yes,cellular,29,jan,5,251,7,other,no,1,1.0986122886681098,2.079441541679836
45,technician,single,tertiary,yes,46,no,no,cellular,12,aug,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
61,blue-collar,married,secondary,no,9292,yes,no,cellular,7,may,6,359,1,failure,no,1,1.3862943611198906,0.6931471805599453
47,blue-collar,married,secondary,no,1196,yes,no,unknown,16,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
59,blue-collar,married,secondary,no,144,yes,no,unknown,29,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
55,blue-collar,married,secondary,no,0,yes,yes,cellular,19,nov,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
51,management,divorced,tertiary,no,420,yes,no,cellular,17,jul,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
50,management,married,tertiary,no,1236,yes,no,cellular,18,nov,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
64,admin.,single,secondary,no,9018,no,no,unknown,6,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
74,retired,married,secondary,no,2070,yes,yes,cellular,5,aug,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
51,management,married,tertiary,no,574,yes,yes,cellular,15,jul,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
62,services,married,tertiary,no,1742,no,no,cellular,22,aug,12,-1,0,no_previous_contact,no,0,2.302585092994046,0.0
71,retired,married,tertiary,no,7416,no,no,unknown,16,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
43,blue-collar,single,secondary,no,-394,yes,no,unknown,9,may,5,-1,0,no_previous_contact,yes,0,1.0986122886681098,0.0
64,management,married,secondary,no,54,yes,no,cellular,24,jul,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
52,housemaid,married,primary,no,0,no,no,cellular,29,aug,15,-1,0,no_previous_contact,no,0,2.5649493574615367,0.0
49,management,married,tertiary,no,3406,yes,no,cellular,22,jul,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
69,housemaid,married,secondary,no,84,yes,no,unknown,13,may,8,-1,0,no_previous_contact,no,0,1.791759469228055,0.0
59,unemployed,divorced,primary,no,1514,no,no,unknown,30,may,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
58,admin.,divorced,tertiary,no,2880,yes,yes,unknown,30,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
49,management,single,tertiary,no,808,yes,no,cellular,5,feb,9,-1,0,no_previous_contact,no,0,1.9459101490553128,0.0
46,technician,married,secondary,no,344,no,no,cellular,8,aug,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
42,admin.,married,tertiary,no,5710,no,no,cellular,22,jul,5,178,4,success,yes,1,1.0986122886681098,1.6094379124341005
49,blue-collar,single,secondary,no,-1206,no,no,cellular,25,jul,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
53,services,single,primary,no,-174,yes,no,cellular,13,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
61,admin.,single,secondary,no,2140,yes,no,cellular,6,apr,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
74,housemaid,married,secondary,no,908,no,no,cellular,21,aug,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
65,unemployed,single,secondary,no,1176,no,no,cellular,31,jul,6,-1,0,no_previous_contact,no,0,1.3862943611198906,0.0
83,retired,married,tertiary,no,5624,no,no,cellular,3,feb,5,181,1,failure,yes,1,1.0986122886681098,0.6931471805599453
43,technician,single,secondary,no,426,yes,no,unknown,19,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
64,blue-collar,single,primary,no,5246,yes,no,unknown,15,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
53,blue-collar,married,primary,no,166,yes,no,unknown,7,may,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
61,self-employed,married,secondary,no,1884,no,no,cellular,11,aug,7,-1,0,no_previous_contact,no,0,1.6094379124341005,0.0
48,services,married,secondary,no,634,yes,no,cellular,2,feb,7,201,1,other,no,1,1.6094379124341005,0.6931471805599453
74,management,divorced,tertiary,no,3222,yes,no,unknown,4,jun,5,-1,0,no_previous_contact,no,0,1.0986122886681098,0.0
57,management,married,tertiary,no,288,no,no,cellular,7,dec,4,283,3,failure,no,1,0.6931471805599453,1.3862943611198906
47,services,married,secondary,no,76,yes,no,cellular,15,may,4,-1,0,no_previous_contact,yes,0,0.6931471805599453,0.0
48,technician,single,secondary,no,804,yes,yes,unknown,15,may,4,-1,0,no_previous_contact,no,0,0.6931471805599453,0.0
